Posting Date;Document Date;Document Header Text;Purchase Order;Reference;Material;Material Description;Plant;Storage Location;Movement Type;Material Document;Batch;Qty in Un. of Entry;Unit of Entry;Entry Date;Time of Entry;User name;Base Unit of Measure;Quantity;Debit/Credit Ind.;Amount in LC;Sales Order;Text;Customer;Vendor;Vendor Name;Goods recipient;SO;SaType;Sold to party;Name 1;PO Number;NO PEB;Tanggal PEB
2023/05/17;2023/05/26;;;2050046756;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049703470;P04052023;-1.6;MT;2023/05/29;12:40:39;ID0485;BAG;-64;H;0;;;1100000001;;;1100000001;849779873;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230527;;
2023/05/17;2023/05/26;;;2050046756;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049703470;P02052023;-21;MT;2023/05/29;12:40:39;ID0485;BAG;-840;H;0;;;1100000001;;;1100000001;849779873;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230527;;
2023/05/17;2023/05/26;;;2050046756;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049703470;P29042023;-11.75;MT;2023/05/29;12:40:39;ID0485;BAG;-470;H;0;;;1100000001;;;1100000001;849779873;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230527;;
2023/05/17;2023/05/26;;;2050046756;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049703470;P08042023;-7.65;MT;2023/05/29;12:40:39;ID0485;BAG;-306;H;0;;;1100000001;;;1100000001;849779873;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230527;;
2023/05/11;2023/05/20;;;2049971849;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049609209;P08042023;-16.6;MT;2023/05/23;16:34:03;ID0485;BAG;-664;H;0;;;1100000001;;;1100000001;849779859;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230518;;
2023/05/11;2023/05/20;;;2049971849;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049609209;P05042023;-25.4;MT;2023/05/23;16:34:03;ID0485;BAG;-1016;H;0;;;1100000001;;;1100000001;849779859;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230518;;
2023/04/13;2023/04/14;;;2049601376;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049138327;P05042023;-0.975;MT;2023/04/17;11:48:54;ID0485;BAG;-39;H;0;;;1100000001;;;1100000001;849519015;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230421;;
2023/04/13;2023/04/14;;;2049601376;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049138327;P03042023;-10.625;MT;2023/04/17;11:48:54;ID0485;BAG;-425;H;0;;;1100000001;;;1100000001;849519015;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230421;;
2023/04/13;2023/04/14;;;2049601376;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049138327;P01042023;-26.375;MT;2023/04/17;11:48:54;ID0485;BAG;-1055;H;0;;;1100000001;;;1100000001;849519015;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230421;;
2023/04/13;2023/04/14;;;2049601376;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049138327;P18032023;-4.025;MT;2023/04/17;11:48:54;ID0485;BAG;-161;H;0;;;1100000001;;;1100000001;849519015;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230421;;
2023/04/11;2023/04/12;;;2049577332;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049138325;P18032023;-8.725;MT;2023/04/17;11:48:42;ID0485;BAG;-349;H;0;;;1100000001;;;1100000001;849518118;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230419;;
2023/04/11;2023/04/12;;;2049577332;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049138325;P17032023;-19;MT;2023/04/17;11:48:42;ID0485;BAG;-760;H;0;;;1100000001;;;1100000001;849518118;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230419;;
2023/04/11;2023/04/12;;;2049577332;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049138325;P11032023;-14.875;MT;2023/04/17;11:48:42;ID0485;BAG;-595;H;0;;;1100000001;;;1100000001;849518118;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230419;;
2023/04/11;2023/04/12;;;2049577332;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049138325;P25022023;-16;MT;2023/04/17;11:48:42;ID0485;BAG;-640;H;0;;;1100000001;;;1100000001;849518118;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230419;;
2023/04/11;2023/04/12;;;2049577332;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049138325;P22022023;-21;MT;2023/04/17;11:48:42;ID0485;BAG;-840;H;0;;;1100000001;;;1100000001;849518118;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230419;;
2023/04/11;2023/04/12;;;2049577332;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4049138325;P17022023;-4.4;MT;2023/04/17;11:48:42;ID0485;BAG;-176;H;0;;;1100000001;;;1100000001;849518118;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230419;;
2023/03/06;2023/03/08;;;2049168923;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4048789867;P17022023;-11.6;MT;2023/03/21;09:56:52;ID0485;BAG;-464;H;0;;;1100000001;;;1100000001;848599787;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230305;;
2023/03/06;2023/03/08;;;2049168923;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4048789867;P11022023;-9.4;MT;2023/03/21;09:56:52;ID0485;BAG;-376;H;0;;;1100000001;;;1100000001;848599787;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230305;;
2023/03/03;2023/03/08;;;2049168658;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4048789866;P08022023;-18.65;MT;2023/03/21;09:56:30;ID0485;BAG;-746;H;0;;;1100000001;;;1100000001;848599786;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230303;;
2023/03/03;2023/03/08;;;2049168658;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4048789866;P11022023;-2.35;MT;2023/03/21;09:56:30;ID0485;BAG;-94;H;0;;;1100000001;;;1100000001;848599786;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230303;;
2023/02/22;2023/02/23;;;2049006178;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4048426631;P25012023;-18.65;MT;2023/02/28;09:30:45;ID0485;BAG;-746;H;0;;;1100000001;;;1100000001;848599785;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230223;;
2023/02/22;2023/02/23;;;2049006178;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4048426631;P08022023;-2.35;MT;2023/02/28;09:30:45;ID0485;BAG;-94;H;0;;;1100000001;;;1100000001;848599785;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230223;;
2023/02/10;2023/02/11;;;2048862036;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4048426514;P09012023;-15.4;MT;2023/02/28;09:11:13;ID0485;BAG;-616;H;0;;;1100000001;;;1100000001;848599784;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230213;;
2023/02/10;2023/02/11;;;2048862036;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4048426514;P25012023;-5.6;MT;2023/02/28;09:11:13;ID0485;BAG;-224;H;0;;;1100000001;;;1100000001;848599784;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230213;;
2023/02/06;2023/02/11;;;2048862041;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4048224844;P09012023;-9.825;MT;2023/02/15;14:30:09;ID0485;BAG;-393;H;0;;;1100000001;;;1100000001;848599783;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230204;;
2023/02/06;2023/02/11;;;2048862041;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4048224844;P22122022;-11.175;MT;2023/02/15;14:30:09;ID0485;BAG;-447;H;0;;;1100000001;;;1100000001;848599783;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230204;;
2023/01/21;2023/01/21;;;2048610650;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4047947298;P07122022;-7.675;MT;2023/01/27;10:43:56;ID0485;BAG;-307;H;0;;;1100000001;;;1100000001;848553741;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230115;;
2023/01/21;2023/01/21;;;2048610650;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4047947298;P20122022;-16;MT;2023/01/27;10:43:56;ID0485;BAG;-640;H;0;;;1100000001;;;1100000001;848553741;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230115;;
2023/01/21;2023/01/21;;;2048610650;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4047947298;P22122022;-18.325;MT;2023/01/27;10:43:56;ID0485;BAG;-733;H;0;;;1100000001;;;1100000001;848553741;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230115;;
2023/01/19;2023/01/21;;;2048610621;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4047947222;P07122022;-12.325;MT;2023/01/27;10:39:11;ID0485;BAG;-493;H;0;;;1100000001;;;1100000001;848535242;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230112;;
2023/01/19;2023/01/21;;;2048610621;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4047947222;P01122022;-25.225;MT;2023/01/27;10:39:11;ID0485;BAG;-1009;H;0;;;1100000001;;;1100000001;848535242;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230112;;
2023/01/19;2023/01/21;;;2048610621;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4047947222;P25112022;-4.45;MT;2023/01/27;10:39:11;ID0485;BAG;-178;H;0;;;1100000001;;;1100000001;848535242;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230112;;
2023/01/17;2023/01/18;;;2048562538;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4047947204;P05112022;-3.075;MT;2023/01/27;10:38:04;ID0485;BAG;-123;H;0;;;1100000001;;;1100000001;848486564;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230110;;
2023/01/17;2023/01/18;;;2048562538;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4047947204;P08112022;-8.5;MT;2023/01/27;10:38:04;ID0485;BAG;-340;H;0;;;1100000001;;;1100000001;848486564;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230110;;
2023/01/17;2023/01/18;;;2048562538;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4047947204;P25112022;-10.425;MT;2023/01/27;10:38:04;ID0485;BAG;-417;H;0;;;1100000001;;;1100000001;848486564;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230110;;
2023/01/17;2023/01/18;;;2048562538;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4047947204;P24112022;-20;MT;2023/01/27;10:38:04;ID0485;BAG;-800;H;0;;;1100000001;;;1100000001;848486564;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230110;;
2023/01/16;2023/01/18;;;2048560475;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4047947192;P05112022;-16.925;MT;2023/01/27;10:37:18;ID0485;BAG;-677;H;0;;;1100000001;;;1100000001;848484763;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230109;;
2023/01/16;2023/01/18;;;2048560475;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4047947192;P17102022;-22.125;MT;2023/01/27;10:37:18;ID0485;BAG;-885;H;0;;;1100000001;;;1100000001;848484763;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230109;;
2023/01/16;2023/01/18;;;2048560475;124000021;FC 25KG P/B POLOS NEX;2201;2014;601;4047947192;P15102022;-2.95;MT;2023/01/27;10:37:18;ID0485;BAG;-118;H;0;;;1100000001;;;1100000001;848484763;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230109;;
2023/06/07;2023/06/10;;;2050195278;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4050019392;P31052023;-17;MT;2023/06/20;15:45:52;ID0485;BAG;-850;H;0;;;1100000001;;;1100000001;849784228;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23061;;
2023/06/07;2023/06/10;;;2050195277;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4050019391;P15042023;-10;MT;2023/06/20;15:44:26;ID0485;BAG;-500;H;0;;;1100000001;;;1100000001;849783962;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23061;;
2023/06/07;2023/06/10;;;2050195277;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4050019391;P11052023;-23;MT;2023/06/20;15:44:26;ID0485;BAG;-1150;H;0;;;1100000001;;;1100000001;849783962;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23061;;
2023/06/07;2023/06/10;;;2050195277;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4050019391;P13052023;-20;MT;2023/06/20;15:44:26;ID0485;BAG;-1000;H;0;;;1100000001;;;1100000001;849783962;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23061;;
2023/06/07;2023/06/10;;;2050195278;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4050019392;P29052023;-23;MT;2023/06/20;15:45:52;ID0485;BAG;-1150;H;0;;;1100000001;;;1100000001;849784228;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23061;;
2023/06/07;2023/06/10;;;2050195277;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4050019391;P16052023;-20;MT;2023/06/20;15:44:26;ID0485;BAG;-1000;H;0;;;1100000001;;;1100000001;849783962;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23061;;
2023/06/07;2023/06/10;;;2050195277;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4050019391;P24052023;-21;MT;2023/06/20;15:44:26;ID0485;BAG;-1050;H;0;;;1100000001;;;1100000001;849783962;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23061;;
2023/06/07;2023/06/10;;;2050195277;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4050019391;P25052023;-19;MT;2023/06/20;15:44:26;ID0485;BAG;-950;H;0;;;1100000001;;;1100000001;849783962;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23061;;
2023/06/07;2023/06/10;;;2050195277;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4050019391;P29052023;-7;MT;2023/06/20;15:44:26;ID0485;BAG;-350;H;0;;;1100000001;;;1100000001;849783962;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23061;;
2023/05/20;2023/05/27;;;2050064988;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049705099;P15042023;-300;BAG;2023/05/29;18:10:30;ID0485;BAG;-300;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049705099;P12042023;-1000;BAG;2023/05/29;18:10:30;ID0485;BAG;-1000;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049705099;P10042023;-1100;BAG;2023/05/29;18:10:30;ID0485;BAG;-1100;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049705099;P30032023;-1200;BAG;2023/05/29;18:10:30;ID0485;BAG;-1200;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049705099;P28032023;-750;BAG;2023/05/29;18:10:30;ID0485;BAG;-750;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049705099;P27032023;-1000;BAG;2023/05/29;18:10:30;ID0485;BAG;-1000;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049705099;P25032023;-600;BAG;2023/05/29;18:10:30;ID0485;BAG;-600;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049705099;P24032023;-1300;BAG;2023/05/29;18:10:30;ID0485;BAG;-1300;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049705099;P23032023;-250;BAG;2023/05/29;18:10:30;ID0485;BAG;-250;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049705099;P22032023;-150;BAG;2023/05/29;18:10:30;ID0485;BAG;-150;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049705099;P20032023;-1200;BAG;2023/05/29;18:10:30;ID0485;BAG;-1200;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049705099;P15032023;-1150;BAG;2023/05/29;18:10:30;ID0485;BAG;-1150;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/20;2023/05/27;;;2050064988;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049705099;P13032023;-1000;BAG;2023/05/29;18:10:30;ID0485;BAG;-1000;H;0;;;1100000001;;;1100000001;849694729;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23051;;
2023/05/11;2023/05/17;;;2049936139;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049608057;P08032023;-8;MT;2023/05/23;12:31:24;ID0485;BAG;-400;H;0;;;1100000001;;;1100000001;849694801;ZEXO;1100000001;AJINOMOTO CO., INC.;ST-23051;;
2023/05/11;2023/05/17;;;2049936139;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049608057;P09032023;-12;MT;2023/05/23;12:31:24;ID0485;BAG;-600;H;0;;;1100000001;;;1100000001;849694801;ZEXO;1100000001;AJINOMOTO CO., INC.;ST-23051;;
2023/05/03;2023/05/12;;;2049879679;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049558657;P08032023;-17;MT;2023/05/19;11:33:49;ID0485;BAG;-850;H;0;;;1100000001;;;1100000001;849694868;ZEXO;1100000001;AJINOMOTO CO., INC.;SS-23051;;
2023/05/03;2023/05/12;;;2049879679;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049558657;P06032023;-3;MT;2023/05/19;11:33:49;ID0485;BAG;-150;H;0;;;1100000001;;;1100000001;849694868;ZEXO;1100000001;AJINOMOTO CO., INC.;SS-23051;;
2023/04/15;2023/04/15;;;2049619826;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049139135;P06032023;-20;MT;2023/04/17;15:34:56;ID0485;BAG;-1000;H;0;;;1100000001;;;1100000001;849358325;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23041;;
2023/04/14;2023/04/15;;;2049619160;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049139134;P16022023;-28;MT;2023/04/17;15:34:50;ID0485;BAG;-1400;H;0;;;1100000001;;;1100000001;849358311;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23041;;
2023/04/14;2023/04/15;;;2049619160;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049139134;P14022023;-2;MT;2023/04/17;15:34:50;ID0485;BAG;-100;H;0;;;1100000001;;;1100000001;849358311;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23041;;
2023/04/14;2023/04/15;;;2049619160;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049139134;P02032023;-25;MT;2023/04/17;15:34:50;ID0485;BAG;-1250;H;0;;;1100000001;;;1100000001;849358311;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23041;;
2023/04/14;2023/04/15;;;2049619160;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049139134;P06032023;-5;MT;2023/04/17;15:34:50;ID0485;BAG;-250;H;0;;;1100000001;;;1100000001;849358311;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23041;;
2023/04/05;2023/04/10;;;2049528869;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049134795;P13022023;-25;MT;2023/04/15;10:31:36;ID0485;BAG;-1250;H;0;;;1100000001;;;1100000001;849358304;ZEXO;1100000001;AJINOMOTO CO., INC.;SS-23041;;
2023/04/05;2023/04/10;;;2049528869;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4049134795;P14022023;-15;MT;2023/04/15;10:31:36;ID0485;BAG;-750;H;0;;;1100000001;;;1100000001;849358304;ZEXO;1100000001;AJINOMOTO CO., INC.;SS-23041;;
2023/03/08;2023/03/09;;;2049194162;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048791112;P13022023;-3;MT;2023/03/21;16:06:03;ID0485;BAG;-150;H;0;;;1100000001;;;1100000001;849033378;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23032;;
2023/03/08;2023/03/09;;;2049194162;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048791112;P03022023;-22;MT;2023/03/21;16:06:03;ID0485;BAG;-1100;H;0;;;1100000001;;;1100000001;849033378;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23032;;
2023/03/08;2023/03/09;;;2049194162;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048791112;P01022023;-29;MT;2023/03/21;16:06:03;ID0485;BAG;-1450;H;0;;;1100000001;;;1100000001;849033378;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23032;;
2023/03/08;2023/03/09;;;2049194162;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048791112;P30012023;-6;MT;2023/03/21;16:06:03;ID0485;BAG;-300;H;0;;;1100000001;;;1100000001;849033378;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23032;;
2023/03/07;2023/03/09;;;2049193609;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048791110;P30012023;-14;MT;2023/03/21;16:05:58;ID0485;BAG;-700;H;0;;;1100000001;;;1100000001;848599794;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23031;;
2023/03/07;2023/03/09;;;2049193609;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048791110;P28012023;-6;MT;2023/03/21;16:05:58;ID0485;BAG;-300;H;0;;;1100000001;;;1100000001;848599794;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23031;;
2023/02/09;2023/02/11;;;2048862035;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048224837;P21012023;-22;MT;2023/02/15;14:26:48;ID0485;BAG;-1100;H;0;;;1100000001;;;1100000001;848802936;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23022;;
2023/02/09;2023/02/11;;;2048862035;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048224837;P19012023;-17;MT;2023/02/15;14:26:48;ID0485;BAG;-850;H;0;;;1100000001;;;1100000001;848802936;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23022;;
2023/02/09;2023/02/11;;;2048862035;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048224837;P16012023;-8;MT;2023/02/15;14:26:48;ID0485;BAG;-400;H;0;;;1100000001;;;1100000001;848802936;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23022;;
2023/02/09;2023/02/11;;;2048862035;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048224837;P23012023;-22;MT;2023/02/15;14:26:48;ID0485;BAG;-1100;H;0;;;1100000001;;;1100000001;848802936;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23022;;
2023/02/09;2023/02/11;;;2048862035;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048224837;P27012023;-25;MT;2023/02/15;14:26:48;ID0485;BAG;-1250;H;0;;;1100000001;;;1100000001;848802936;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23022;;
2023/02/09;2023/02/11;;;2048862035;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048224837;P28012023;-6;MT;2023/02/15;14:26:48;ID0485;BAG;-300;H;0;;;1100000001;;;1100000001;848802936;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23022;;
2023/02/08;2023/02/09;;;2048839193;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048224836;P13012023;-20;MT;2023/02/15;14:26:24;ID0485;BAG;-1000;H;0;;;1100000001;;;1100000001;848599744;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23021;;
2023/02/08;2023/02/09;;;2048839193;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048224836;P14012023;-12;MT;2023/02/15;14:26:24;ID0485;BAG;-600;H;0;;;1100000001;;;1100000001;848599744;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23021;;
2023/02/08;2023/02/09;;;2048839193;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048224836;P16012023;-10;MT;2023/02/15;14:26:24;ID0485;BAG;-500;H;0;;;1100000001;;;1100000001;848599744;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23021;;
2023/02/08;2023/02/09;;;2048839193;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048224836;P11012023;-18;MT;2023/02/15;14:26:24;ID0485;BAG;-900;H;0;;;1100000001;;;1100000001;848599744;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23021;;
2023/02/07;2023/02/09;;;2048838428;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048224835;P04012023;-5;MT;2023/02/15;14:26:02;ID0485;BAG;-250;H;0;;;1100000001;;;1100000001;848599742;ZEXO;1100000001;AJINOMOTO CO., INC.;ST-23021;;
2023/02/07;2023/02/09;;;2048838428;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048224835;P11012023;-2;MT;2023/02/15;14:26:02;ID0485;BAG;-100;H;0;;;1100000001;;;1100000001;848599742;ZEXO;1100000001;AJINOMOTO CO., INC.;ST-23021;;
2023/02/07;2023/02/09;;;2048838428;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048224835;P05012023;-13;MT;2023/02/15;14:26:02;ID0485;BAG;-650;H;0;;;1100000001;;;1100000001;848599742;ZEXO;1100000001;AJINOMOTO CO., INC.;ST-23021;;
2023/02/04;2023/02/04;;;2048770043;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4048224828;P04012023;-20;MT;2023/02/15;14:23:45;ID0485;BAG;-1000;H;0;;;1100000001;;;1100000001;848599741;ZEXO;1100000001;AJINOMOTO CO., INC.;SS-23021;;
2023/01/27;2023/01/28;;;2048699413;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047992440;P04012023;-7;MT;2023/01/31;15:11:24;ID0485;BAG;-350;H;0;;;1100000001;;;1100000001;848533271;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23021;;
